Primary Type,Description,Location,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1031,10,22,30,6,1149140,1886183,2022,11-12-2022 15:46,41.84361125,-87.7281832,"(41.843611246, -87.728183199)"
THEFT,OVER $500,STREET,FALSE,FALSE,334,3,7,43,6,1193452,1857968,2022,11-12-2022 15:46,41.76521582,-87.5664935,"(41.765215821, -87.566493499)"
THEFT,OVER $500,STREET,FALSE,FALSE,1111,11,37,23,6,1149590,1904648,2022,11-12-2022 15:46,41.89427265,-87.72605239,"(41.894272651, -87.726052394)"
THEFT,OVER $500,STREET,FALSE,FALSE,1722,17,39,14,6,1146854,1931302,2022,11-12-2022 15:46,41.96746638,-87.73541831,"(41.967466377, -87.735418305)"
THEFT,OVER $500,STREET,FALSE,FALSE,334,3,7,43,6,1194648,1856156,2022,11-12-2022 15:46,41.76021422,-87.56216943,"(41.760214218, -87.562169427)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,1424,14,1,24,6,1163382,1909599,2022,11-12-2022 15:46,41.90757952,-87.67525907,"(41.907579519, -87.67525907)"
THEFT,OVER $500,STREET,FALSE,FALSE,825,8,16,66,6,1161423,1863942,2022,11-12-2022 15:46,41.78233291,-87.68372399,"(41.782332906, -87.683723989)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,1724,17,33,16,6,1154977,1927399,2022,11-12-2022 15:46,41.95659687,-87.70565584,"(41.956596865, -87.705655844)"
THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1821,18,27,8,6,1173656,1909341,2022,11-12-2022 15:46,41.90664906,-87.63752595,"(41.906649062, -87.637525948)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,1613,16,45,10,6,1131264,1935674,2022,11-12-2022 15:46,41.97974781,-87.79264061,"(41.979747812, -87.792640606)"
THEFT,OVER $500,STREET,FALSE,FALSE,913,9,11,60,6,1170046,1884657,2022,11-12-2022 15:46,41.83899392,-87.6515071,"(41.838993919, -87.651507096)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1235,12,25,31,6,1167376,1889516,2022,11-12-2022 15:46,41.85238521,-87.66116514,"(41.852385211, -87.66116514)"
THEFT,OVER $500,STREET,FALSE,FALSE,921,9,12,58,6,1156086,1878255,2022,11-12-2022 15:46,41.82171871,-87.70290619,"(41.821718714, -87.702906194)"
THEFT,OVER $500,STREET,FALSE,FALSE,213,2,3,35,6,1177360,1879532,2022,11-12-2022 15:46,41.82476806,-87.62482354,"(41.824768058, -87.624823541)"
THEFT,OVER $500,STREET,FALSE,FALSE,213,2,3,35,6,1177360,1879532,2022,11-12-2022 15:46,41.82476806,-87.62482354,"(41.824768058, -87.624823541)"
THEFT,OVER $500,STREET,FALSE,FALSE,822,8,23,62,6,1151759,1866202,2022,11-12-2022 15:46,41.78872958,-87.71909608,"(41.788729576, -87.719096081)"
THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,925,9,11,61,6,1172988,1877293,2022,11-12-2022 15:46,41.81872185,-87.64092922,"(41.81872185, -87.640929218)"
THEFT,OVER $500,STREET,FALSE,FALSE,313,3,20,42,6,1181293,1864348,2022,11-12-2022 15:46,41.78301198,-87.61086292,"(41.783011984, -87.61086292)"
THEFT,OVER $500,SIDEWALK,FALSE,FALSE,1112,11,27,23,6,1152206,1906127,2022,11-12-2022 15:46,41.89827996,-87.71640551,"(41.898279962, -87.716405505)"
THEFT,OVER $500,SCHOOL - PUBLIC GROUNDS,FALSE,FALSE,821,8,14,57,6,1150934,1871470,2022,11-12-2022 15:46,41.80320189,-87.72198373,"(41.803201891, -87.72198373)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,321,3,20,42,6,1180716,1861061,2022,11-12-2022 15:46,41.77400542,-87.6130793,"(41.774005421, -87.613079303)"
THEFT,OVER $500,CONVENIENCE STORE,FALSE,FALSE,321,3,20,42,6,1182684,1861922,2022,11-12-2022 15:46,41.77632263,-87.60583838,"(41.776322631, -87.605838376)"
THEFT,OVER $500,APARTMENT,FALSE,TRUE,1033,10,12,30,6,1157070,1888390,2022,11-12-2022 15:46,41.84951049,-87.69902177,"(41.849510488, -87.699021774)"
THEFT,OVER $500,CTA PLATFORM,TRUE,FALSE,122,1,42,32,6,1175334,1901735,2022,11-12-2022 15:46,41.88574029,-87.63159057,"(41.885740288, -87.631590568)"
THEFT,OVER $500,GAS STATION,FALSE,FALSE,714,7,16,67,6,1166723,1864019,2022,11-12-2022 15:46,41.78243269,-87.66429047,"(41.782432685, -87.664290466)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,832,8,17,66,6,1161259,1857876,2022,11-12-2022 15:46,41.76569035,-87.68449305,"(41.76569035, -87.684493052)"
THEFT,OVER $500,DEPARTMENT STORE,FALSE,FALSE,1732,17,35,16,6,1152933,1924849,2022,11-12-2022 15:46,41.94964032,-87.71323801,"(41.949640324, -87.713238008)"
THEFT,OVER $500,OTHER (SPECIFY),FALSE,FALSE,824,8,16,63,6,1160350,1866618,2022,11-12-2022 15:46,41.78969839,-87.68758425,"(41.789698393, -87.687584245)"
THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,TRUE,711,7,20,68,6,1172580,1868001,2022,11-12-2022 15:46,41.79323267,-87.6426998,"(41.793232671, -87.642699804)"
THEFT,OVER $500,SIDEWALK,FALSE,FALSE,621,6,6,71,6,1173308,1853581,2022,11-12-2022 15:46,41.75364644,-87.64045631,"(41.753646441, -87.640456314)"
THEFT,OVER $500,RESTAURANT,FALSE,FALSE,131,1,25,34,6,1175818,1890458,2022,11-12-2022 15:46,41.85478461,-87.63015247,"(41.854784611, -87.630152473)"
THEFT,OVER $500,STREET,FALSE,FALSE,614,6,21,71,6,1167439,1850050,2022,11-12-2022 15:46,41.74408457,-87.66206507,"(41.744084574, -87.662065067)"
THEFT,OVER $500,STREET,FALSE,FALSE,1215,12,27,24,6,1167218,1903202,2022,11-12-2022 15:46,41.8899441,-87.66135181,"(41.889944097, -87.661351807)"
THEFT,OVER $500,RESTAURANT,FALSE,FALSE,914,9,11,60,6,1172983,1887017,2022,11-12-2022 15:46,41.84540547,-87.64065993,"(41.845405472, -87.640659929)"
THEFT,OVER $500,STREET,FALSE,FALSE,1923,19,46,6,6,1169574,1925781,2022,11-12-2022 15:46,41.95185109,-87.65204081,"(41.951851093, -87.652040809)"
THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,FALSE,TRUE,711,7,20,68,6,1172405,1865747,2022,11-12-2022 15:46,41.7870513,-87.64340784,"(41.787051304, -87.643407837)"
THEFT,OVER $500,HOTEL / MOTEL,FALSE,FALSE,1232,12,27,28,6,1171057,1900082,2022,11-12-2022 15:46,41.88129925,-87.64734498,"(41.881299246, -87.647344977)"
THEFT,OVER $500,STREET,FALSE,FALSE,1213,12,27,24,6,1168477,1906669,2022,11-12-2022 15:46,41.89943063,-87.6566278,"(41.899430629, -87.656627801)"
THEFT,OVER $500,STREET,FALSE,FALSE,1414,14,32,22,6,1155369,1916723,2022,11-12-2022 15:46,41.92729328,-87.70450266,"(41.927293281, -87.704502658)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,412,4,8,45,6,1187376,1847946,2022,11-12-2022 15:46,41.73786098,-87.58908128,"(41.737860984, -87.589081279)"
THEFT,OVER $500,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,2213,22,19,72,6,1166391,1840837,2022,11-12-2022 15:46,41.71882508,-87.66616671,"(41.718825084, -87.666166714)"
THEFT,OVER $500,STREET,FALSE,FALSE,2515,25,30,19,6,1140310,1915737,2022,11-12-2022 15:46,41.92487731,-87.75986312,"(41.924877313, -87.759863123)"
THEFT,OVER $500,STREET,FALSE,FALSE,1034,10,25,31,6,1160856,1884699,2022,11-12-2022 15:46,41.83930441,-87.68522887,"(41.839304409, -87.685228867)"
THEFT,OVER $500,STREET,FALSE,FALSE,1021,10,24,29,6,1153901,1894005,2022,11-12-2022 15:46,41.86498234,-87.71050299,"(41.864982335, -87.710502987)"
THEFT,OVER $500,STREET,FALSE,FALSE,2011,20,40,2,6,1158193,1937099,2022,11-12-2022 15:46,41.98314892,-87.69356664,"(41.983148918, -87.693566642)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,414,4,8,46,6,1189027,1852695,2022,11-12-2022 15:46,41.75085335,-87.58288079,"(41.750853353, -87.582880788)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,1121,11,27,23,6,1154925,1904130,2022,11-12-2022 15:46,41.89274592,-87.70647237,"(41.892745919, -87.706472369)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,1424,14,1,24,6,1163022,1909903,2022,11-12-2022 15:46,41.90842129,-87.67657296,"(41.908421288, -87.676572962)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,1225,12,27,28,6,1160451,1898445,2022,11-12-2022 15:46,41.8770332,-87.68633493,"(41.8770332, -87.686334931)"
THEFT,OVER $500,STREET,FALSE,TRUE,1522,15,29,25,6,1139515,1897793,2022,11-12-2022 15:46,41.87565138,-87.76322252,"(41.875651378, -87.763222518)"
THEFT,OVER $500,RESIDENCE - GARAGE,FALSE,FALSE,2232,22,34,73,6,1171441,1837511,2022,11-12-2022 15:46,41.70958917,-87.64776726,"(41.709589168, -87.647767259)"
THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,212,2,3,35,6,1178890,1879651,2022,11-12-2022 15:46,41.82505984,-87.61920685,"(41.825059843, -87.619206847)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1624,16,38,15,6,1139943,1926076,2022,11-12-2022 15:46,41.9532553,-87.76095801,"(41.953255295, -87.760958008)"
THEFT,OVER $500,BAR OR TAVERN,FALSE,FALSE,1925,19,46,6,6,1170406,1925185,2022,11-12-2022 15:46,41.95019746,-87.64899989,"(41.950197458, -87.648999894)"
THEFT,OVER $500,STREET,FALSE,FALSE,2515,25,30,19,6,1140310,1915730,2022,11-12-2022 15:46,41.9248581,-87.7598633,"(41.924858104, -87.759863295)"
THEFT,OVER $500,STREET,FALSE,FALSE,1512,15,29,25,6,1138026,1900164,2022,11-12-2022 15:46,41.88218473,-87.76863238,"(41.882184727, -87.768632376)"
THEFT,OVER $500,STREET,FALSE,FALSE,714,7,15,67,6,1165401,1863965,2022,11-12-2022 15:46,41.78231263,-87.66913883,"(41.782312627, -87.669138833)"
THEFT,OVER $500,RESIDENCE - GARAGE,FALSE,FALSE,414,4,8,46,6,1189823,1851910,2022,11-12-2022 15:46,41.74868015,-87.57998909,"(41.748680153, -87.579989091)"
THEFT,OVER $500,SCHOOL - PRIVATE GROUNDS,FALSE,FALSE,1032,10,22,30,6,1155572,1882206,2022,11-12-2022 15:46,41.83257109,-87.70468577,"(41.832571089, -87.704685773)"
THEFT,OVER $500,APARTMENT,FALSE,TRUE,422,4,7,46,6,1196894,1852283,2022,11-12-2022 15:46,41.74953088,-87.55406655,"(41.749530884, -87.554066548)"
THEFT,OVER $500,HOTEL / MOTEL,FALSE,FALSE,1614,16,41,10,6,1119313,1936269,2022,11-12-2022 15:46,41.98157915,-87.83658001,"(41.981579153, -87.836580014)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,1123,11,27,23,6,1152693,1903106,2022,11-12-2022 15:46,41.88998042,-87.71469679,"(41.889980416, -87.714696785)"
THEFT,OVER $500,HOSPITAL BUILDING / GROUNDS,FALSE,FALSE,1522,15,29,25,6,1139153,1896560,2022,11-12-2022 15:46,41.87227445,-87.76458166,"(41.872274452, -87.764581664)"
THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,733,7,17,68,6,1170583,1856184,2022,11-12-2022 15:46,41.7608492,-87.65036673,"(41.760849198, -87.650366725)"
THEFT,OVER $500,STREET,FALSE,FALSE,613,6,21,71,6,1171472,1848153,2022,11-12-2022 15:46,41.73879167,-87.64734317,"(41.738791666, -87.647343169)"
THEFT,OVER $500,OTHER (SPECIFY),FALSE,FALSE,815,8,14,57,6,1148771,1875796,2022,11-12-2022 15:46,41.81511502,-87.72980516,"(41.815115016, -87.729805156)"
THEFT,OVER $500,HOTEL / MOTEL,FALSE,FALSE,2011,20,40,4,6,1158476,1935244,2022,10-11-2022 16:45,41.97805291,-87.69257686,"(41.978052908, -87.692576858)"
THEFT,OVER $500,APARTMENT,FALSE,TRUE,2013,20,48,77,6,1166760,1937778,2022,11-12-2022 15:46,41.9848322,-87.66203947,"(41.984832196, -87.66203947)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,531,5,9,49,6,1179202,1830425,2022,11-12-2022 15:46,41.68997112,-87.61956061,"(41.689971124, -87.61956061)"
THEFT,OVER $500,SIDEWALK,FALSE,FALSE,112,1,42,32,6,1175932,1900659,2022,11-12-2022 15:46,41.88277424,-87.62942702,"(41.882774244, -87.629427024)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,2532,25,37,25,6,1139780,1907793,2022,11-12-2022 15:46,41.90308779,-87.76200506,"(41.903087791, -87.762005055)"
THEFT,OVER $500,PARK PROPERTY,FALSE,FALSE,1034,10,25,31,6,1160857,1884692,2022,11-12-2022 15:46,41.83928518,-87.68522539,"(41.83928518, -87.685225392)"
THEFT,OVER $500,STREET,FALSE,FALSE,714,7,15,67,6,1165402,1863938,2022,11-12-2022 15:46,41.78223851,-87.66913593,"(41.782238514, -87.669135932)"
THEFT,OVER $500,STREET,FALSE,FALSE,1123,11,28,27,6,1153405,1902188,2022,11-12-2022 15:46,41.88744722,-87.7121064,"(41.887447216, -87.712106395)"
THEFT,OVER $500,APARTMENT,FALSE,TRUE,1712,17,39,13,6,1152809,1933133,2022,11-12-2022 15:46,41.97237463,-87.71347354,"(41.972374629, -87.713473539)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,1914,19,46,3,6,1169209,1932068,2022,11-12-2022 15:46,41.96911079,-87.6531991,"(41.969110786, -87.653199102)"
THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1235,12,11,31,6,1171140,1891621,2022,11-12-2022 15:46,41.85807982,-87.64728851,"(41.858079818, -87.647288508)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,522,5,34,53,6,1176412,1826395,2022,11-12-2022 15:46,41.67897518,-87.62989529,"(41.678975176, -87.629895286)"
THEFT,OVER $500,CHA PARKING LOT / GROUNDS,FALSE,FALSE,1223,12,27,28,6,1164254,1899585,2022,11-12-2022 15:46,41.88008194,-87.67233922,"(41.880081938, -87.672339218)"
THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1224,12,27,28,6,1170396,1900898,2022,11-12-2022 15:46,41.88355288,-87.64974825,"(41.883552879, -87.649748252)"
THEFT,OVER $500,OTHER (SPECIFY),FALSE,FALSE,2512,25,36,19,6,1133297,1916857,2022,11-12-2022 15:46,41.92807654,-87.78560619,"(41.928076536, -87.785606186)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,1111,11,28,25,6,1144581,1903566,2022,11-12-2022 15:46,41.89139933,-87.74447638,"(41.891399332, -87.744476381)"
THEFT,OVER $500,STREET,FALSE,FALSE,1913,19,46,3,6,1165972,1931314,2022,11-12-2022 15:46,41.96711168,-87.66512309,"(41.967111679, -87.665123085)"
THEFT,OVER $500,STREET,FALSE,FALSE,714,7,15,67,6,1165418,1863375,2022,11-12-2022 15:46,41.78069323,-87.66909322,"(41.780693231, -87.669093216)"
THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,611,6,17,71,6,1165747,1851335,2022,11-12-2022 15:46,41.74764685,-87.66822835,"(41.747646853, -87.668228346)"
THEFT,OVER $500,RESIDENCE - GARAGE,FALSE,FALSE,2413,24,50,2,6,1157180,1941941,2022,11-12-2022 15:46,41.99645628,-87.69715997,"(41.99645628, -87.697159974)"
THEFT,OVER $500,STREET,FALSE,FALSE,1433,14,2,24,6,1165271,1909894,2022,11-12-2022 15:46,41.90834904,-87.66831153,"(41.908349042, -87.668311529)"
THEFT,OVER $500,APARTMENT,FALSE,TRUE,1934,19,44,6,6,1172824,1919421,2022,11-12-2022 15:46,41.93432752,-87.64028295,"(41.934327518, -87.640282945)"
THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,2024,20,46,3,6,1169777,1932425,2022,11-12-2022 15:46,41.97007801,-87.65110013,"(41.970078012, -87.651100133)"
THEFT,OVER $500,SMALL RETAIL STORE,TRUE,FALSE,1824,18,2,8,6,1175747,1907348,2022,11-12-2022 15:46,41.90113338,-87.62990498,"(41.901133376, -87.629904979)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,2515,25,31,19,6,1140441,1916780,2022,11-12-2022 15:46,41.92773701,-87.75935611,"(41.92773701, -87.759356109)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1411,14,33,21,6,1157197,1919573,2022,11-12-2022 15:46,41.9350769,-87.69770785,"(41.935076903, -87.697707853)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1623,16,45,15,6,1139879,1929755,2022,11-12-2022 15:46,41.96335198,-87.76110297,"(41.963351979, -87.761102968)"
THEFT,OVER $500,OTHER (SPECIFY),FALSE,FALSE,114,1,42,32,6,1177258,1901860,2022,11-12-2022 15:46,41.8860399,-87.62452154,"(41.886039903, -87.624521539)"
THEFT,OVER $500,STREET,FALSE,FALSE,1221,12,26,24,6,1161284,1903439,2022,11-12-2022 15:46,41.8907199,-87.68313747,"(41.890719898, -87.683137473)"
THEFT,OVER $500,STREET,FALSE,FALSE,1633,16,36,15,6,1136902,1922679,2022,11-12-2022 15:46,41.94398877,-87.77221889,"(41.943988771, -87.772218889)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,1824,18,2,8,6,1175685,1909392,2022,11-12-2022 15:46,41.9067436,-87.63007116,"(41.906743603, -87.630071158)"
THEFT,OVER $500,STREET,FALSE,FALSE,1411,14,32,22,6,1156922,1917553,2022,11-12-2022 15:46,41.92953947,-87.69877344,"(41.929539468, -87.698773435)"
THEFT,OVER $500,RESIDENCE,FALSE,TRUE,2411,24,50,2,6,1159747,1949183,2022,11-12-2022 15:46,42.01627583,-87.68751613,"(42.01627583, -87.687516133)"
THEFT,OVER $500,STREET,FALSE,FALSE,1911,19,47,5,6,1161257,1927535,2022,11-12-2022 15:46,41.95684152,-87.68256505,"(41.956841515, -87.682565052)"
THEFT,OVER $500,STREET,FALSE,FALSE,2534,25,35,20,6,1146952,1912931,2022,11-12-2022 15:46,41.91705289,-87.73552905,"(41.917052891, -87.735529046)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,1121,11,27,23,6,1153579,1904694,2022,11-12-2022 15:46,41.89432047,-87.71140071,"(41.894320469, -87.711400707)"
THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,2023,20,48,77,6,1168697,1934885,2022,11-12-2022 15:46,41.97685185,-87.65499969,"(41.976851852, -87.654999693)"
THEFT,OVER $500,APARTMENT,FALSE,TRUE,2032,20,47,4,6,1163212,1933242,2022,11-12-2022 15:46,41.97246081,-87.67521678,"(41.97246081, -87.675216778)"
THEFT,OVER $500,STREET,FALSE,FALSE,1732,17,30,21,6,1151117,1922574,2022,11-12-2022 15:46,41.94343341,-87.71997327,"(41.94343341, -87.719973274)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,2533,25,37,23,6,1145953,1910249,2022,11-12-2022 15:46,41.90971226,-87.73926766,"(41.90971226, -87.73926766)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,314,3,20,42,6,1186610,1863988,2022,11-12-2022 15:46,41.78189987,-87.59138075,"(41.781899869, -87.591380753)"
THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,122,1,42,32,6,1175153,1899725,2022,11-12-2022 15:46,41.88022879,-87.63231552,"(41.88022879, -87.632315523)"
THEFT,OVER $500,SCHOOL - PUBLIC BUILDING,FALSE,FALSE,1713,17,39,13,6,1152801,1933422,2022,11-12-2022 15:46,41.97316782,-87.71349527,"(41.973167821, -87.713495268)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,815,8,14,57,6,1148771,1875796,2022,11-12-2022 15:46,41.81511502,-87.72980516,"(41.815115016, -87.729805156)"
THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,915,9,11,60,6,1171447,1879004,2022,11-12-2022 15:46,41.82345094,-87.64653197,"(41.823450935, -87.646531965)"
THEFT,OVER $500,CTA STATION,FALSE,FALSE,1232,12,25,28,6,1171119,1898086,2022,11-12-2022 15:46,41.87582072,-87.64717591,"(41.875820724, -87.647175913)"
THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,FALSE,TRUE,2232,22,34,73,6,1171790,1836903,2022,11-12-2022 15:46,41.70791309,-87.64650693,"(41.707913093, -87.646506934)"
THEFT,OVER $500,WAREHOUSE,FALSE,FALSE,1031,10,22,30,6,1150261,1881205,2022,11-12-2022 15:46,41.82992921,-87.72419888,"(41.829929212, -87.724198877)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,2012,20,40,4,6,1161698,1935519,2022,11-12-2022 15:46,41.97874077,-87.68072024,"(41.978740773, -87.680720238)"
THEFT,OVER $500,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,1911,19,47,5,6,1159645,1926973,2022,11-12-2022 15:46,41.95533279,-87.68850677,"(41.955332794, -87.688506771)"
THEFT,OVER $500,RESIDENCE - GARAGE,FALSE,FALSE,1925,19,44,6,6,1172085,1922302,2022,11-12-2022 15:46,41.94224945,-87.64291347,"(41.942249453, -87.642913469)"
THEFT,OVER $500,GROCERY FOOD STORE,FALSE,FALSE,1233,12,28,28,6,1165916,1894587,2022,11-12-2022 15:46,41.86633173,-87.66637917,"(41.866331725, -87.666379171)"
THEFT,OVER $500,RESIDENCE - GARAGE,FALSE,FALSE,1834,18,42,8,6,1177982,1903664,2022,11-12-2022 15:46,41.89097373,-87.62180795,"(41.890973728, -87.621807953)"
THEFT,OVER $500,STREET,FALSE,FALSE,421,4,7,43,6,1197670,1853511,2022,11-12-2022 15:46,41.75288128,-87.55118212,"(41.752881282, -87.551182124)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1223,12,27,28,6,1162657,1900017,2022,11-12-2022 15:46,41.88130099,-87.67819109,"(41.881300985, -87.678191093)"
THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,321,3,20,42,6,1182393,1859863,2022,11-12-2022 15:46,41.77067929,-87.6069689,"(41.770679288, -87.606968903)"
THEFT,OVER $500,CONSTRUCTION SITE,FALSE,FALSE,524,5,34,53,6,1172630,1825932,2022,11-12-2022 15:46,41.67778853,-87.64375246,"(41.677788527, -87.643752457)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,1911,19,47,4,6,1161152,1930855,2022,11-12-2022 15:46,41.96595395,-87.68285841,"(41.965953947, -87.682858409)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1022,10,12,30,6,1157372,1890584,2022,11-12-2022 15:46,41.85552494,-87.6978538,"(41.855524939, -87.6978538)"
THEFT,OVER $500,GAS STATION,FALSE,FALSE,2413,24,40,2,6,1158489,1939773,2022,11-12-2022 15:46,41.99048042,-87.69240442,"(41.990480416, -87.692404416)"
THEFT,OVER $500,STREET,FALSE,FALSE,912,9,12,59,6,1161405,1878765,2022,11-12-2022 15:46,41.82300946,-87.68337904,"(41.823009461, -87.683379035)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1611,16,39,10,6,1134072,1939939,2022,11-12-2022 15:46,41.99140224,-87.78221278,"(41.991402244, -87.782212783)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,2412,24,50,2,6,1158816,1942663,2022,11-12-2022 15:46,41.99840397,-87.69112192,"(41.998403965, -87.691121915)"
THEFT,OVER $500,OTHER (SPECIFY),FALSE,TRUE,413,4,8,47,6,1184053,1842173,2022,11-12-2022 15:46,41.72209743,-87.60143561,"(41.722097431, -87.601435606)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,835,8,18,70,6,1158791,1847964,2022,11-12-2022 15:46,41.73854101,-87.6938092,"(41.738541009, -87.693809202)"
THEFT,OVER $500,STREET,FALSE,FALSE,624,6,8,69,6,1183636,1855477,2022,11-12-2022 15:46,41.75861478,-87.60254919,"(41.758614779, -87.602549186)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,222,2,4,39,6,1186235,1871461,2022,11-12-2022 15:46,41.80241524,-87.59251949,"(41.802415236, -87.592519489)"
THEFT,OVER $500,SMALL RETAIL STORE,FALSE,FALSE,2222,22,21,71,6,1169849,1846933,2022,11-12-2022 15:46,41.73547916,-87.65332483,"(41.735479162, -87.653324829)"
THEFT,OVER $500,APARTMENT,FALSE,TRUE,424,4,7,46,6,1198914,1850957,2022,11-12-2022 15:46,41.74584181,-87.54670904,"(41.745841805, -87.546709036)"
THEFT,OVER $500,STREET,FALSE,FALSE,214,2,4,36,6,1183229,1878272,2022,11-12-2022 15:46,41.8211757,-87.60333145,"(41.8211757, -87.603331445)"
THEFT,OVER $500,STREET,FALSE,FALSE,1431,14,1,22,6,1159551,1913813,2022,11-12-2022 15:46,41.91922285,-87.68921583,"(41.919222845, -87.689215828)"
THEFT,OVER $500,GAS STATION,FALSE,FALSE,131,1,3,33,6,1176963,1894862,2022,11-12-2022 15:46,41.86684367,-87.62581667,"(41.866843668, -87.625816668)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,813,8,23,65,6,1149204,1862488,2022,11-12-2022 15:46,41.77858748,-87.72856026,"(41.778587479, -87.728560263)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,1821,18,27,8,6,1173888,1910640,2022,11-12-2022 15:46,41.91020841,-87.63663497,"(41.910208414, -87.63663497)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,2533,25,37,25,6,1144460,1911066,2022,11-12-2022 15:46,41.91198244,-87.74473178,"(41.911982438, -87.744731777)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,511,5,9,49,6,1177027,1839001,2022,11-12-2022 15:46,41.71355407,-87.62726589,"(41.713554071, -87.627265891)"
THEFT,OVER $500,GAS STATION,FALSE,TRUE,632,6,21,44,6,1177743,1849810,2022,11-12-2022 15:46,41.74319921,-87.62431758,"(41.743199209, -87.624317581)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,1512,15,29,25,6,1138017,1900164,2022,11-12-2022 15:46,41.88218489,-87.76866542,"(41.882184889, -87.768665424)"
THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1813,18,43,7,6,1172950,1913256,2022,11-12-2022 15:46,41.9174077,-87.64000309,"(41.9174077, -87.640003094)"
THEFT,OVER $500,STREET,FALSE,FALSE,1724,17,33,16,6,1155290,1928012,2022,11-12-2022 15:46,41.95827268,-87.70448863,"(41.958272679, -87.70448863)"
THEFT,OVER $500,STREET,FALSE,FALSE,1912,19,47,6,6,1164073,1926950,2022,11-12-2022 15:46,41.9551771,-87.67222925,"(41.9551771, -87.672229247)"
